timestamp,sensor,azimuth,elevation
0.0,EO,75.988,36.014
0.0,EO,84.691,14.971
0.0,EO,153.051,38.735
0.1,EO,75.609,36.054
0.1,EO,82.412,21.505
0.1,EO,84.89,15.339
0.1,EO,101.149,14.795
0.1,EO,58.021,0.319
0.1,EO,107.323,11.882
0.1,EO,33.815,1.819
0.2,EO,75.313,35.931
0.2,EO,82.238,21.598
0.2,EO,84.58,15.126
0.3,EO,82.065,21.486
0.3,EO,84.809,15.262
0.3,EO,51.876,33.81
0.3,EO,142.744,27.887
0.4,EO,74.481,35.627
0.4,EO,81.838,21.713
0.4,EO,84.614,15.174
0.4,EO,134.951,30.438
0.4,EO,134.304,9.389
0.4,EO,89.707,26.472
0.4,EO,0.446,38.518
0.4,EO,109.804,5.811
0.4,EO,146.944,32.268
0.4,EO,136.494,17.642
0.4,EO,153.756,18.631
0.5,EO,74.312,35.823
0.5,EO,81.736,22.041
0.5,EO,84.781,15.291
0.5,EO,97.803,34.442
0.5,EO,93.754,39.071
0.5,EO,19.738,17.142
0.5,EO,91.074,19.455
0.5,EO,19.546,6.909
0.5,EO,150.771,21.797
0.5,EO,8.77,0.742
0.6,EO,74.086,36.086
0.6,EO,81.99,21.486
0.6,EO,84.557,15.177
0.6,EO,84.771,21.604
0.6,EO,179.577,5.15
0.6,EO,153.354,38.866
0.7,EO,73.419,35.702
0.7,EO,81.742,21.41
0.7,EO,84.352,15.177
0.7,EO,154.932,21.731
0.7,EO,150.696,13.805
0.7,EO,137.151,6.32
0.7,EO,55.269,20.058
0.7,EO,58.018,17.416
0.8,EO,73.317,35.849
0.8,EO,84.736,15.173
0.8,EO,144.699,14.763
0.8,EO,145.078,3.906
0.8,EO,7.992,44.895
0.8,EO,156.502,39.728
0.8,EO,171.23,19.724
0.8,EO,51.63,5.851
0.9,EO,73.096,35.54
0.9,EO,40.64,29.522
1.0,EO,72.442,35.582
1.0,EO,81.297,21.781
1.0,EO,84.666,15.007
1.0,EO,100.918,39.832
1.0,EO,121.039,28.923
1.0,EO,34.158,4.787
1.0,EO,173.726,26.949
1.1,EO,72.238,35.369
1.1,EO,80.958,21.717
1.1,EO,84.538,15.268
1.1,EO,136.058,15.752
1.1,EO,70.08,11.118
1.2,EO,72.135,35.316
1.2,EO,81.23,21.679
1.2,EO,38.281,40.876
1.2,EO,160.203,30.575
1.2,EO,43.285,18.891
1.3,EO,71.719,35.432
1.3,EO,81.297,21.409
1.3,EO,84.399,15.122
1.3,EO,9.6,33.204
1.3,EO,30.781,19.157
1.3,EO,87.668,8.301
1.4,EO,80.673,21.774
1.4,EO,84.614,14.956
1.4,EO,76.245,13.474
1.4,EO,8.529,1.115
1.5,EO,71.09,35.053
1.5,EO,80.949,21.442
1.5,EO,84.428,15.251
1.5,EO,114.892,23.172
1.5,EO,153.187,19.411
1.5,EO,147.551,35.971
1.5,EO,173.139,11.201
1.5,EO,127.732,34.061
1.5,EO,168.53,40.811
1.5,EO,103.235,26.062
1.5,EO,30.112,43.873
1.5,EO,45.903,32.613
1.5,EO,143.243,19.855
1.5,EO,38.015,8.503
1.6,EO,70.719,35.562
1.6,EO,80.661,21.541
1.6,EO,84.378,15.248
1.6,EO,47.098,12.517
1.6,EO,167.013,7.429
1.6,EO,177.872,14.711
1.6,EO,15.91,11.191
1.7,EO,80.562,21.435
1.7,EO,84.437,15.133
1.7,EO,136.444,43.282
1.7,EO,15.295,37.625
1.7,EO,167.936,10.179
1.7,EO,94.466,41.754
1.7,EO,172.841,5.755
1.7,EO,62.821,31.417
1.8,EO,70.205,35.125
1.8,EO,80.53,21.5
1.8,EO,84.462,15.299
1.8,EO,37.193,14.057
1.9,EO,69.882,35.169
1.9,EO,80.337,21.617
1.9,EO,84.503,15.182
1.9,EO,77.559,17.562
2.0,EO,69.395,35.146
2.0,EO,80.165,21.514
2.0,EO,84.267,15.428
2.0,EO,168.409,28.096
2.0,EO,85.664,27.941
2.1,EO,68.947,35.115
2.1,EO,80.306,21.452
2.1,EO,84.288,15.308
2.1,EO,50.995,19.081
2.1,EO,49.986,16.503
2.1,EO,70.373,27.174
2.1,EO,39.58,36.193
2.1,EO,78.757,31.781
2.1,EO,14.66,21.148
2.1,EO,5.08,30.416
2.2,EO,68.75,34.782
2.2,EO,79.992,21.201
2.2,EO,84.012,15.051
2.2,EO,179.827,18.554
2.3,EO,79.819,21.403
2.3,EO,84.208,15.3
2.3,EO,177.641,38.223
2.3,EO,167.207,11.465
2.4,EO,79.751,21.51
2.4,EO,83.846,15.066
2.4,EO,25.803,36.463
2.4,EO,126.877,23.866
2.5,EO,67.918,34.619
2.5,EO,79.704,21.689
2.5,EO,84.358,15.374
2.5,EO,93.366,24.518
2.5,EO,118.883,19.373
2.6,EO,67.536,34.986
2.6,EO,79.451,21.659
2.6,EO,84.276,15.167
2.6,EO,89.476,11.86
2.6,EO,61.684,29.21
2.6,EO,89.585,4.195
2.6,EO,13.147,8.355
2.7,EO,67.18,34.546
2.7,EO,79.179,21.262
2.7,EO,84.103,15.245
2.7,EO,106.801,44.509
2.7,EO,170.445,4.77
2.7,EO,71.274,14.199
2.8,EO,79.278,21.242
2.8,EO,25.802,42.923
2.8,EO,26.097,23.485
2.9,EO,66.84,34.651
2.9,EO,79.383,26.156
2.9,EO,42.161,16.744
3.0,EO,78.897,21.196
3.0,EO,83.993,15.229
3.0,EO,42.789,0.636
3.1,EO,78.79,21.233
3.1,EO,83.839,15.382
3.1,EO,89.154,6.861
3.1,EO,29.084,27.55
3.2,EO,65.977,34.308
3.2,EO,84.139,15.179
3.2,EO,129.829,9.976
3.3,EO,65.472,34.303
3.3,EO,78.981,21.427
3.3,EO,84.194,15.246
3.3,EO,70.691,14.1
3.3,EO,152.43,17.048
3.3,EO,147.88,19.908
3.3,EO,135.63,6.088
3.4,EO,65.702,34.11
3.4,EO,78.713,21.055
3.4,EO,84.137,15.079
3.4,EO,144.014,43.507
3.4,EO,126.658,7.27
3.4,EO,105.505,5.345
3.4,EO,142.046,12.659
3.4,EO,125.139,40.954
3.5,EO,65.107,34.011
3.5,EO,78.72,21.393
3.5,EO,83.911,14.967
3.5,EO,49.356,32.817
3.5,EO,55.737,24.306
3.6,EO,64.732,33.873
3.6,EO,84.091,15.133
3.6,EO,58.177,26.598
3.6,EO,111.923,30.904
3.7,EO,64.449,33.975
3.7,EO,78.567,21.374
3.7,EO,138.214,12.054
3.7,EO,106.111,38.933
3.7,EO,57.237,21.76
3.7,EO,171.188,35.92
3.7,EO,159.667,17.336
3.7,EO,179.371,6.865
3.7,EO,93.379,21.567
3.8,EO,64.242,34.162
3.8,EO,78.182,21.281
3.8,EO,83.867,15.161
3.8,EO,68.94,21.349
3.8,EO,45.938,1.406
3.8,EO,124.273,19.579
3.8,EO,74.822,11.249
3.8,EO,96.809,19.711
3.9,EO,64.029,33.744
3.9,EO,78.341,21.197
3.9,EO,83.893,15.226
3.9,EO,72.748,24.142
3.9,EO,82.718,43.291
3.9,EO,127.231,44.805
3.9,EO,53.111,35.507
4.0,EO,63.832,33.814
4.0,EO,78.021,21.435
4.0,EO,24.105,3.132
4.0,EO,88.784,3.635
4.0,EO,130.262,24.856
4.0,EO,150.459,12.591
4.1,EO,63.477,33.636
4.1,EO,78.249,21.216
4.1,EO,83.454,15.352
4.1,EO,80.785,9.112
4.1,EO,125.869,16.051
4.1,EO,80.884,5.107
4.2,EO,63.011,33.438
4.2,EO,83.845,15.27
4.3,EO,62.806,33.427
4.3,EO,77.916,21.127
4.3,EO,83.757,14.998
4.4,EO,62.614,33.232
4.4,EO,77.637,21.747
4.4,EO,83.686,15.367
4.4,EO,153.808,0.935
4.4,EO,35.239,36.009
4.4,EO,61.246,6.742
4.5,EO,62.371,33.508
4.5,EO,147.051,30.864
4.5,EO,92.128,19.031
4.5,EO,146.79,35.689
4.5,EO,136.249,44.922
4.5,EO,86.132,36.312
4.6,EO,61.976,33.291
4.6,EO,77.138,21.083
4.6,EO,83.707,14.937
4.6,EO,163.763,9.738
4.6,EO,178.97,27.214
4.6,EO,15.182,2.937
4.7,EO,77.223,21.23
4.7,EO,83.364,15.195
4.7,EO,22.613,24.908
4.7,EO,61.966,42.299
4.7,EO,112.94,23.416
4.7,EO,143.647,11.637
4.7,EO,147.553,0.138
4.8,EO,61.712,33.146
4.8,EO,77.189,21.416
4.8,EO,84.137,14.966
4.8,EO,133.46,37.803
4.8,EO,165.665,4.58
4.9,EO,61.127,33.208
4.9,EO,77.235,21.189
4.9,EO,102.338,10.543
4.9,EO,131.438,42.734
4.9,EO,137.886,39.473
5.0,EO,61.09,32.824
5.0,EO,83.533,15.212
5.0,EO,97.533,29.676
5.0,EO,176.186,33.512
5.0,EO,21.264,21.39
5.0,EO,105.979,6.598
5.0,EO,77.754,12.78
5.1,EO,76.75,20.967
5.1,EO,83.851,15.197
5.1,EO,93.96,14.405
5.2,EO,60.718,32.378
5.2,EO,76.77,21.053
5.2,EO,83.443,15.033
5.2,EO,32.462,34.043
5.2,EO,28.262,35.024
5.2,EO,143.641,33.597
5.2,EO,3.496,12.291
5.3,EO,60.147,32.59
5.3,EO,76.739,21.139
5.3,EO,83.577,14.776
5.3,EO,139.542,24.062
5.4,EO,83.595,15.049
5.4,EO,33.614,6.215
5.4,EO,42.635,1.342
5.4,EO,55.463,40.588
5.5,EO,59.493,32.794
5.5,EO,76.767,21.223
5.5,EO,83.351,15.15
5.5,EO,82.451,17.161
5.5,EO,88.085,24.962
5.5,EO,3.647,37.901
5.6,EO,59.574,32.516
5.6,EO,76.265,21.067
5.6,EO,83.301,15.013
5.6,EO,27.235,7.449
5.6,EO,118.535,44.635
5.6,EO,42.386,40.753
5.6,EO,50.151,29.155
5.7,EO,76.249,20.868
5.7,EO,83.563,14.792
5.7,EO,50.436,34.912
5.7,EO,20.178,12.977
5.7,EO,96.052,23.621
5.7,EO,153.078,44.826
5.8,EO,76.43,20.861
5.8,EO,83.234,15.157
5.9,EO,58.634,32.004
5.9,EO,83.282,15.349
5.9,EO,20.567,13.514
5.9,EO,77.619,13.434
5.9,EO,137.374,11.037
5.9,EO,15.259,18.621
5.9,EO,139.208,38.275
6.0,EO,58.663,31.899
6.0,EO,75.89,21.1
6.0,EO,83.153,15.086
6.0,EO,119.919,38.956
6.0,EO,25.458,16.475
6.1,EO,83.128,14.967
6.1,EO,51.076,3.172
6.1,EO,122.99,0.073
6.1,EO,121.635,11.267
6.2,EO,58.039,31.746
6.2,EO,83.685,15.016
6.2,EO,118.905,33.976
6.2,EO,6.689,24.919
6.3,EO,57.924,31.863
6.3,EO,76.11,20.819
6.3,EO,83.179,15.374
6.3,EO,122.023,35.577
6.4,EO,57.726,31.84
6.4,EO,75.642,20.99
6.4,EO,83.277,15.007
6.4,EO,176.048,19.557
6.4,EO,32.727,14.916
6.4,EO,71.528,28.039
6.5,EO,57.06,31.735
6.5,EO,75.328,21.071
6.5,EO,83.364,14.995
6.5,EO,51.619,6.121
6.5,EO,98.877,20.097
6.5,EO,92.194,9.691
6.5,EO,168.95,28.737
6.6,EO,56.895,31.457
6.6,EO,75.434,20.903
6.6,EO,83.044,15.062
6.6,EO,61.265,31.039
6.7,EO,57.199,31.307
6.7,EO,83.062,15.14
6.7,EO,151.994,36.119
6.7,EO,22.723,5.6
6.7,EO,75.012,39.154
6.7,EO,158.775,4.831
6.8,EO,56.605,31.345
6.8,EO,75.529,21.101
6.8,EO,83.245,15.211
6.8,EO,55.166,1.571
6.8,EO,50.624,29.705
6.8,EO,25.611,5.011
6.9,EO,83.019,15.156
6.9,EO,154.184,32.787
6.9,EO,84.892,11.005
6.9,EO,130.863,38.454
6.9,EO,71.991,30.086
6.9,EO,72.038,21.532
7.0,EO,56.334,31.356
7.0,EO,74.815,20.754
7.0,EO,83.362,15.122
7.0,EO,44.267,27.535
7.0,EO,162.213,25.512
7.1,EO,56.329,31.308
7.1,EO,74.968,20.889
7.1,EO,83.136,14.924
7.1,EO,144.77,11.668
7.2,EO,55.765,31.012
7.2,EO,75.13,20.365
7.2,EO,83.495,15.168
7.3,EO,74.914,21.045
7.3,EO,82.982,15.195
7.4,EO,55.136,30.709
7.4,EO,83.087,14.894
7.4,EO,167.78,22.575
7.4,EO,90.676,41.488
7.4,EO,91.318,19.728
7.4,EO,49.048,29.647
7.4,EO,102.536,9.646
7.5,EO,55.122,30.881
7.5,EO,83.029,14.977
7.5,EO,49.62,29.497
7.6,EO,55.357,30.907
7.6,EO,74.625,20.993
7.6,EO,82.612,15.0
7.6,EO,49.361,42.992
7.7,EO,54.891,30.549
7.7,EO,74.655,20.712
7.7,EO,82.88,14.967
7.7,EO,104.223,23.288
7.7,EO,122.574,22.847
7.7,EO,169.31,19.261
7.7,EO,2.865,10.637
7.7,EO,90.109,24.326
7.8,EO,54.293,30.645
7.8,EO,74.407,20.741
7.8,EO,82.83,15.143
7.8,EO,148.779,3.316
7.8,EO,1.936,5.534
7.8,EO,28.082,39.552
7.8,EO,76.497,12.372
7.8,EO,77.234,17.768
7.8,EO,54.263,6.205
7.9,EO,54.337,30.476
7.9,EO,73.893,20.601
7.9,EO,113.442,1.047
7.9,EO,50.168,22.743
8.0,EO,54.129,30.473
8.0,EO,73.953,20.483
8.0,EO,83.037,15.092
8.0,EO,93.477,24.949
8.0,EO,39.942,30.619
8.0,EO,69.75,16.356
8.1,EO,74.227,20.677
8.1,EO,83.044,14.826
8.1,EO,79.579,12.092
8.1,EO,124.559,21.641
8.1,EO,39.758,22.787
8.1,EO,159.982,35.658
8.2,EO,53.63,30.312
8.2,EO,73.722,20.405
8.2,EO,83.161,15.134
8.2,EO,83.81,17.433
8.3,EO,53.427,30.233
8.3,EO,73.932,20.517
8.3,EO,82.846,15.125
8.3,EO,87.293,32.25
8.3,EO,51.605,34.097
8.3,EO,113.362,35.44
8.4,EO,53.357,30.122
8.4,EO,74.057,20.543
8.4,EO,82.613,14.97
8.4,EO,133.528,10.706
8.4,EO,176.515,10.25
8.4,EO,42.603,38.64
8.4,EO,43.737,16.241
8.4,EO,128.635,7.144
8.4,EO,28.633,21.886
8.4,EO,43.865,10.605
8.4,EO,1.663,16.67
8.5,EO,53.264,29.9
8.5,EO,73.636,20.515
8.5,EO,82.534,15.002
8.5,EO,55.933,7.228
8.5,EO,55.296,14.976
8.5,EO,113.959,8.534
8.5,EO,165.491,4.639
8.5,EO,1.238,38.473
8.6,EO,52.774,29.746
8.6,EO,73.529,20.666
8.6,EO,82.856,14.869
8.6,EO,79.126,34.831
8.6,EO,117.14,31.585
8.6,EO,72.511,10.573
8.7,EO,52.565,29.675
8.7,EO,73.378,20.493
8.7,EO,82.944,15.076
8.7,EO,106.561,1.149
8.7,EO,1.342,38.324
8.7,EO,8.356,23.616
8.7,EO,110.698,8.918
8.7,EO,161.232,8.554
8.7,EO,159.213,34.335
8.7,EO,43.334,6.783
8.8,EO,52.624,29.559
8.8,EO,73.586,20.666
8.8,EO,82.959,15.185
8.8,EO,147.028,12.361
8.8,EO,98.869,24.734
8.9,EO,52.513,29.528
8.9,EO,73.251,20.427
8.9,EO,82.689,15.306
8.9,EO,52.978,15.464
8.9,EO,81.495,22.758
9.0,EO,52.391,29.896
9.0,EO,82.783,14.884
9.0,EO,167.954,18.612
9.0,EO,141.107,18.734
9.1,EO,51.988,29.552
9.1,EO,72.942,20.575
9.1,EO,82.604,14.923
9.1,EO,110.593,37.146
9.1,EO,81.097,7.412
9.1,EO,51.855,22.95
9.1,EO,150.603,7.729
9.1,EO,110.187,33.902
9.2,EO,51.753,29.481
9.2,EO,73.016,20.524
9.2,EO,82.516,14.973
9.2,EO,79.107,9.622
9.2,EO,165.005,43.946
9.2,EO,53.936,7.883
9.3,EO,51.462,29.583
9.3,EO,167.297,14.903
9.3,EO,150.29,40.316
9.3,EO,87.0,40.243
9.3,EO,49.825,29.63
9.4,EO,73.018,20.554
9.4,EO,178.416,42.279
9.4,EO,22.618,18.68
9.4,EO,116.792,33.007
9.5,EO,51.522,29.298
9.5,EO,72.809,20.499
9.5,EO,34.581,0.193
9.6,EO,51.099,29.02
9.6,EO,72.729,20.168
9.6,EO,95.486,40.271
9.7,EO,51.098,28.893
9.7,EO,82.539,15.28
9.7,EO,30.988,7.66
9.7,EO,82.652,7.656
9.7,EO,3.549,2.344
9.7,EO,167.379,3.283
9.8,EO,72.339,20.589
9.8,EO,82.598,14.789
9.8,EO,52.712,5.52
9.9,EO,72.317,20.132
9.9,EO,82.662,14.965
10.0,EO,50.583,28.685
10.0,EO,72.478,20.214
10.0,EO,82.487,15.101
10.0,EO,101.669,6.242
10.1,EO,50.378,28.683
10.1,EO,72.254,20.209
10.1,EO,82.687,15.05
10.1,EO,46.462,36.182
10.2,EO,50.115,28.369
10.2,EO,72.172,20.263
10.2,EO,82.358,15.044
10.2,EO,59.019,39.144
10.2,EO,165.052,22.068
10.3,EO,49.948,28.295
10.3,EO,72.125,20.186
10.3,EO,82.524,14.839
10.3,EO,20.212,35.323
10.3,EO,99.869,13.821
10.3,EO,109.521,14.945
10.3,EO,80.704,38.82
10.3,EO,120.27,34.308
10.4,EO,49.64,28.716
10.4,EO,72.373,20.367
10.4,EO,82.305,14.866
10.5,EO,50.07,28.162
10.5,EO,72.066,20.137
10.5,EO,82.229,14.978
10.6,EO,49.545,28.452
10.6,EO,82.19,14.868
10.6,EO,108.409,41.455
10.7,EO,49.052,28.122
10.7,EO,71.662,20.035
10.7,EO,82.403,15.065
10.7,EO,156.374,26.209
10.7,EO,53.662,3.124
10.7,EO,130.214,33.693
10.7,EO,119.912,9.17
10.8,EO,49.148,28.033
10.8,EO,71.685,20.202
10.8,EO,82.245,15.257
10.8,EO,25.593,40.508
10.8,EO,159.21,42.832
10.9,EO,49.102,28.114
10.9,EO,71.673,20.537
10.9,EO,82.356,14.815
10.9,EO,149.227,9.86
10.9,EO,125.407,35.254
11.0,EO,48.605,27.944
11.0,EO,82.362,15.022
11.0,EO,74.096,14.048
11.0,EO,58.625,30.953
11.0,EO,7.35,30.682
11.0,EO,36.217,17.289
11.1,EO,71.789,19.778
11.1,EO,82.119,15.074
11.1,EO,130.916,21.085
11.1,EO,5.63,43.197
11.1,EO,26.596,15.903
11.2,EO,48.741,27.633
11.2,EO,82.309,14.818
11.2,EO,76.848,32.925
11.2,EO,16.533,37.349
11.2,EO,36.754,42.478
11.2,EO,27.998,5.812
11.2,EO,146.138,36.842
11.3,EO,48.081,27.699
11.3,EO,71.107,19.865
11.3,EO,82.234,15.173
11.3,EO,116.271,8.637
11.3,EO,11.436,30.839
11.3,EO,19.925,4.78
11.3,EO,133.19,2.484
11.4,EO,48.249,27.609
11.4,EO,70.956,19.929
11.4,EO,37.727,20.293
11.4,EO,103.157,44.949
11.4,EO,4.667,0.014
11.5,EO,47.782,27.489
11.5,EO,71.161,19.844
11.5,EO,82.481,14.872
11.5,EO,45.092,43.395
11.5,EO,55.127,1.059
11.5,EO,45.882,7.704
11.6,EO,48.06,27.414
11.6,EO,71.312,19.849
11.6,EO,82.323,15.1
11.6,EO,58.88,4.957
11.6,EO,176.6,7.922
11.7,EO,47.74,27.575
11.7,EO,70.785,19.75
11.7,EO,82.249,14.978
11.7,EO,93.387,15.604
11.7,EO,151.13,33.847
11.7,EO,53.617,27.301
11.7,EO,66.49,0.047
11.8,EO,47.711,27.37
11.8,EO,70.871,19.991
11.8,EO,81.89,15.0
11.8,EO,63.041,7.924
11.8,EO,119.176,39.555
11.9,EO,47.398,27.07
11.9,EO,82.462,14.677
11.9,EO,119.208,7.027
11.9,EO,34.938,39.566
12.0,EO,81.901,15.008
12.0,EO,69.222,14.595
12.0,EO,129.053,32.252
12.0,EO,171.106,25.59
12.0,EO,53.032,22.029
12.0,EO,110.468,19.203
12.1,EO,47.294,26.987
12.1,EO,70.704,19.638
12.1,EO,82.203,15.116
12.1,EO,161.511,40.969
12.2,EO,47.014,26.971
12.2,EO,70.519,19.857
12.2,EO,79.281,37.603
12.2,EO,109.006,3.093
12.2,EO,79.724,14.03
12.2,EO,115.496,27.655
12.3,EO,70.695,19.792
12.3,EO,75.732,3.201
12.3,EO,20.379,30.091
12.4,EO,46.656,26.693
12.4,EO,70.529,19.781
12.4,EO,82.03,14.65
12.4,EO,32.891,39.752
12.5,EO,46.784,26.542
12.5,EO,70.527,19.573
12.5,EO,81.986,14.666
12.5,EO,95.106,5.852
12.6,EO,46.62,26.604
12.6,EO,70.411,19.498
12.6,EO,81.661,14.957
12.6,EO,104.051,33.949
12.6,EO,66.609,39.041
12.6,EO,67.143,7.799
12.7,EO,46.504,26.508
12.7,EO,81.949,14.893
12.7,EO,154.009,33.726
12.7,EO,52.398,5.575
12.8,EO,46.066,26.337
12.8,EO,70.415,19.443
12.8,EO,81.987,14.993
12.8,EO,110.896,34.752
12.8,EO,99.088,44.235
12.9,EO,46.289,26.432
12.9,EO,70.368,19.444
12.9,EO,12.341,39.997
13.0,EO,46.016,26.321
13.0,EO,70.131,19.648
13.0,EO,81.895,14.747
13.0,EO,68.536,32.381
13.0,EO,115.261,35.449
13.0,EO,161.45,30.603
13.0,EO,12.175,8.241
13.0,EO,171.716,43.589
13.1,EO,45.82,26.201
13.1,EO,70.006,19.627
13.1,EO,81.934,14.949
13.1,EO,14.403,40.99
13.2,EO,45.898,25.872
13.2,EO,70.219,19.233
13.2,EO,81.473,14.986
13.2,EO,6.76,31.852
13.2,EO,98.817,32.577
13.2,EO,15.772,44.799
13.3,EO,45.329,25.833
13.3,EO,69.623,19.516
13.3,EO,81.657,14.957
13.3,EO,138.946,28.146
13.3,EO,93.488,40.827
13.3,EO,118.726,17.827
13.4,EO,45.653,25.969
13.4,EO,69.764,19.389
13.4,EO,81.772,14.894
13.4,EO,122.222,32.244
13.4,EO,94.253,35.721
13.5,EO,45.301,26.19
13.5,EO,69.592,19.314
13.5,EO,82.068,15.037
13.5,EO,94.57,35.632
13.5,EO,120.769,13.427
13.6,EO,45.296,25.769
13.6,EO,81.78,14.998
13.6,EO,48.732,25.533
13.6,EO,83.21,40.014
13.7,EO,45.268,25.281
13.7,EO,69.973,19.19
13.7,EO,147.74,26.163
13.8,EO,45.139,25.677
13.8,EO,69.543,19.422
13.8,EO,81.707,14.989
13.8,EO,114.68,13.024
13.8,EO,21.498,6.974
13.8,EO,29.811,21.501
13.9,EO,45.016,25.768
13.9,EO,69.551,19.447
13.9,EO,81.5,14.587
14.0,EO,44.842,25.571
14.0,EO,81.626,14.843
14.0,EO,139.887,5.247
14.1,EO,44.753,25.357
14.1,EO,69.268,19.342
14.1,EO,81.988,14.787
14.1,EO,173.011,4.716
14.1,EO,95.222,12.266
14.1,EO,47.545,26.756
14.2,EO,44.512,25.14
14.2,EO,69.177,19.29
14.2,EO,81.805,14.661
14.2,EO,178.643,11.15
14.2,EO,55.698,11.22
14.2,EO,48.156,24.87
14.2,EO,43.166,17.72
14.3,EO,44.231,25.4
14.3,EO,69.143,19.218
14.3,EO,120.137,16.577
14.4,EO,44.414,25.352
14.4,EO,69.063,19.292
14.4,EO,81.759,14.839
14.4,EO,28.007,22.39
14.4,EO,55.872,31.247
14.5,EO,44.158,25.064
14.5,EO,69.092,19.258
14.5,EO,28.849,29.966
14.5,EO,90.156,24.265
14.5,EO,148.931,15.144
14.5,EO,120.077,16.479
14.5,EO,7.69,17.011
14.6,EO,44.267,25.167
14.6,EO,68.87,19.162
14.6,EO,81.659,14.949
14.6,EO,102.451,7.039
14.6,EO,10.973,22.44
14.6,EO,117.967,38.437
14.6,EO,140.91,38.576
14.7,EO,44.364,25.022
14.7,EO,68.741,19.346
14.7,EO,81.55,14.966
14.7,EO,21.023,41.571
14.7,EO,31.289,16.588
14.7,EO,82.077,5.6
14.7,EO,3.714,44.734
14.7,EO,157.798,41.055
14.7,EO,51.221,9.905
14.7,EO,76.656,20.399
14.8,EO,68.846,19.176
14.8,EO,152.832,10.136
14.8,EO,4.98,1.72
14.8,EO,24.15,25.672
14.9,EO,43.791,24.868
14.9,EO,68.763,19.096
14.9,EO,82.023,14.583
14.9,EO,165.345,2.266
14.9,EO,2.312,8.235
15.0,EO,43.639,24.771
15.0,EO,68.571,18.94
15.0,EO,81.638,14.85
15.0,EO,144.068,22.122
15.1,EO,43.298,24.827
15.1,EO,96.757,28.726
15.1,EO,25.129,24.879
15.1,EO,35.598,38.013
15.1,EO,150.329,19.333
15.2,EO,43.706,24.617
15.2,EO,68.806,18.941
15.2,EO,81.59,14.978
15.2,EO,155.367,0.019
15.2,EO,10.069,16.397
15.2,EO,123.642,15.377
15.3,EO,68.53,19.142
15.3,EO,59.255,11.111
15.3,EO,172.24,8.573
15.3,EO,32.973,20.027
15.4,EO,43.296,24.724
15.4,EO,68.294,19.046
15.4,EO,81.672,14.83
15.4,EO,76.053,4.366
15.4,EO,81.23,1.941
15.4,EO,0.71,41.917
15.4,EO,124.081,25.283
15.5,EO,43.321,24.385
15.5,EO,68.185,18.966
15.5,EO,81.328,14.808
15.5,EO,66.87,19.386
15.5,EO,6.608,23.752
15.5,EO,146.049,29.726
15.5,EO,35.716,32.762
15.5,EO,129.503,11.814
15.6,EO,42.86,24.454
15.6,EO,81.434,14.853
15.6,EO,82.791,44.54
15.6,EO,91.066,22.425
15.7,EO,43.06,24.185
15.7,EO,68.287,19.105
15.7,EO,134.997,17.189
15.8,EO,43.112,24.248
15.8,EO,68.372,18.743
15.8,EO,81.323,14.519
15.8,EO,20.418,21.849
15.8,EO,56.088,20.351
15.9,EO,42.647,23.793
15.9,EO,68.04,18.731
15.9,EO,6.697,35.626
15.9,EO,30.067,4.103
15.9,EO,168.761,43.358
15.9,EO,110.926,17.039
15.9,EO,149.983,9.212
16.0,EO,42.934,24.098
16.0,EO,68.108,19.235
16.0,EO,81.35,14.667
16.0,EO,126.797,20.398
16.1,EO,42.381,23.812
16.1,EO,6.37,32.722
16.1,EO,37.83,29.539
16.1,EO,134.986,2.67
16.2,EO,42.463,23.937
16.2,EO,81.541,14.695
16.2,EO,143.283,36.202
16.2,EO,115.987,12.549
16.2,EO,173.727,9.199
16.2,EO,89.924,23.467
16.2,EO,29.129,32.514
16.2,EO,15.996,31.189
16.2,EO,152.751,15.723
16.3,EO,42.338,23.686
16.3,EO,68.02,18.7
16.3,EO,81.345,14.935
16.3,EO,155.743,4.946
16.3,EO,107.564,8.293
16.3,EO,152.377,26.057
16.4,EO,42.184,23.776
16.4,EO,67.758,18.776
16.4,EO,81.112,14.63
16.4,EO,171.847,32.717
16.4,EO,89.073,30.996
16.4,EO,139.057,41.367
16.4,EO,137.379,19.494
16.4,EO,49.249,22.495
16.4,EO,59.072,42.424
16.5,EO,42.432,23.577
16.5,EO,67.836,18.737
16.5,EO,81.602,14.566
16.5,EO,175.2,31.672
16.5,EO,51.174,9.201
16.5,EO,53.296,39.408
16.5,EO,52.45,20.827
16.6,EO,42.341,23.585
16.6,EO,67.924,18.726
16.6,EO,81.373,14.811
16.6,EO,112.684,14.349
16.7,EO,67.732,18.662
16.7,EO,81.167,14.516
16.7,EO,0.434,23.609
16.8,EO,42.173,23.683
16.8,EO,67.627,18.946
16.8,EO,80.959,9.13
16.8,EO,158.045,31.091
16.8,EO,61.423,23.752
16.8,EO,120.506,35.229
16.9,EO,74.008,19.873
16.9,EO,19.636,41.25
17.0,EO,41.748,23.34
17.0,EO,67.841,18.771
17.0,EO,81.411,15.042
17.0,EO,124.217,21.089
17.0,EO,123.068,34.228
17.1,EO,41.599,23.513
17.1,EO,67.457,18.429
17.1,EO,81.126,14.668
17.1,EO,100.075,38.489
17.1,EO,44.914,33.119
17.1,EO,171.714,38.981
17.1,EO,72.274,27.324
17.2,EO,41.681,23.406
17.2,EO,81.384,14.91
17.2,EO,118.631,0.924
17.2,EO,178.399,11.745
17.2,EO,119.663,38.212
